,danceability,tempo,loudness,mode,track_album_name,valence
22696,0.709,174.11,-4.64,1.0,Floyd Mayweather,0.388
22697,0.616,149975.0,-8673.0,0.0,Mitoman,0.462
22698,0.715,155986.0,-8399.0,0.0,Brzydkie rzeczy,0.646
22699,0.743,149945.0,-8344.0,1.0,chillwagon,0.704
22700,0.862,146044.0,-3506.0,0.0,TRAP AFTER DEATH,0.636
22701,0.837,85.03,-4378.0,1.0,OGRODOWA 48,0.425
22702,0.789,137006.0,-4323.0,1.0,NICKI,0.073
22703,0.784,145066.0,-6581.0,0.0,Ptak,0.645
22704,0.659,115.0,-7572.0,1.0,Albinos,0.498
22705,0.86,137001.0,-6541.0,0.0,LHNA (with Anuel AA),0.382
22706,0.612,143094.0,-8512.0,0.0,Opowieści z Doliny Smoków,0.434
22707,0.8,152081.0,-5.72,1.0,Bipolar,0.424
22708,0.76,159938.0,-4347.0,0.0,Dios Bendiga (Remix),0.863
22709,0.745,137002.0,-5494.0,0.0,Mi Llamada (Remix),0.71
22710,0.704,159872.0,-5368.0,1.0,Vuelva A Ver (Remix),0.386
22711,0.835,145914.0,-5.86,1.0,El Día Que Muera,0.459
22712,0.754,81022.0,-10142.0,0.0,Feliz Año Nuevo 2,0.235
22713,0.795,113033.0,-3661.0,1.0,Loca Remix,0.537
22714,0.748,130055.0,-5235.0,0.0,"Trap Cake, Vol. 1",0.402
22715,0.807,138038.0,-6016.0,0.0,Solita,0.325
22716,0.845,125962.0,-6772.0,0.0,Camara Roll,0.862
22717,0.853,149839.0,-3.6,1.0,Estamos Arriba,0.546
22718,0.739,134045.0,-6063.0,0.0,La Ocasión,0.251
22719,0.584,138767.0,-9608.0,1.0,Los Que Son,0.405
22720,0.888,127062.0,-4969.0,0.0,Perdoname,0.57
22721,0.734,137959.0,-3562.0,0.0,Por Ley,0.47
22722,0.763,128052.0,-5653.0,0.0,Ven y Hazlo Tú,0.373
22723,0.74,139.99,-3838.0,0.0,OASIS,0.529
22724,0.86,129978.0,-4727.0,1.0,Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles),0.586
22725,0.939,96.99,-5744.0,1.0,24H,0.691
22726,0.548,174043.0,-6839.0,0.0,Cambio,0.649
22727,0.696,171001.0,-4458.0,1.0,El Proceso,0.686
22728,0.715,136029.0,-7728.0,1.0,Apokalypsis,0.384
22729,0.832,146939.0,-7168.0,0.0,Kemba Walker,0.596
22730,0.793,148.03,-3788.0,1.0,Otro Round,0.855
22731,0.743,133.95,-5793.0,1.0,Peleamos Mañana,0.446
22732,0.83,110038.0,-5887.0,1.0,Adelanto,0.37
22733,0.629,171649.0,-4219.0,0.0,Deja Que Fluya,0.361
22734,0.874,147072.0,-13499.0,1.0,Me Pagan,0.213
22735,0.772,143979.0,-4576.0,0.0,Por Contarle Los Secretos,0.392
22736,0.781,117042.0,-6736.0,0.0,Salgo a Buscarte,0.331
22737,0.759,145024.0,-10656.0,0.0,Te Di Primero,0.496
22738,0.803,140057.0,-5889.0,1.0,Tú No Amas,0.562
22739,0.823,129985.0,-7141.0,1.0,Demasiado Tarde,0.557
22740,0.802,145059.0,-8798.0,1.0,Lalu,0.24
22741,0.803,129.96,-6243.0,0.0,"Tengo 30 (feat. Duki, Cazzu, Neo Pistea & Tali Goya)",0.378
22742,0.771,159951.0,-5321.0,1.0,Vamos Pa' Encimota,0.662
22743,0.785,155036.0,-4695.0,0.0,OASIS,0.528
22744,0.819,165951.0,-7009.0,1.0,Velitas,0.622
22745,0.766,137957.0,-5.33,0.0,No Le Baje (Como en los Viejos Tiempos),0.233
22746,0.801,123994.0,-5595.0,0.0,5 Stars (feat. Polima Westcoast),0.599
22747,0.813,139969.0,-7393.0,1.0,Días Lluviosos (with Lenny Tavarez),0.543
22748,0.783,119996.0,-6.17,0.0,LOST,0.487
22749,0.866,128037.0,-4102.0,0.0,"La Fama Que Camina, Vol. 2",0.537
22750,0.637,139964.0,-6301.0,1.0,Memoria Rota,0.582
22751,0.847,119957.0,-1971.0,0.0,No Me Ronke (with Miky Woodz & Jon Z),0.347
22752,0.654,140005.0,-4127.0,1.0,Champagne Rose,0.45
22753,0.673,175912.0,-4.01,1.0,Suave (Remix),0.78
22754,0.775,140008.0,-3332.0,0.0,La Playa (Remix),0.394
22755,0.769,146028.0,-5931.0,1.0,Cereza,0.143
22756,0.897,139982.0,-5554.0,1.0,FEKA,0.165
22757,0.809,129798.0,-6705.0,0.0,Subimos de Rango,0.73
22758,0.742,151932.0,-6296.0,0.0,Canam,0.673
22759,0.701,102.02,-11468.0,0.0,2020,0.41
22760,0.727,137048.0,-6804.0,0.0,X 100PRE,0.325
22761,0.861,90052.0,-6537.0,0.0,Gan-Ga (Remix),0.396
22762,0.839,139952.0,-6124.0,1.0,Nibiru,0.727
22763,0.812,99739.0,-5789.0,0.0,Si Me Gano Un Grammy,0.459
22764,0.659,163057.0,-6821.0,1.0,Famouz,0.298
22765,0.911,138.98,-6222.0,1.0,Pinky Ring (Remix),0.649
22766,0.629,129954.0,-6548.0,1.0,Elevate,0.183
22767,0.634,109817.0,-10242.0,0.0,Anos Luz,0.299
22768,0.772,109982.0,-12911.0,1.0,"Obrigado, Mãe.",0.546
22769,0.905,116988.0,-14539.0,1.0,Preto Rico,0.212
22770,0.921,114931.0,-6.43,0.0,Doka Language,0.528
22771,0.796,103995.0,-6.28,0.0,Money,0.528
22772,0.824,148008.0,-8314.0,0.0,10K,0.566
22773,0.609,129824.0,-8509.0,1.0,Chega de Falar de Ice,0.265
22774,0.869,140018.0,-5098.0,1.0,Kylie Jenner,0.388
22775,0.866,132031.0,-11239.0,1.0,Rock N' Roll,0.382
22776,0.737,140075.0,-8293.0,1.0,Pecado Capital,0.684
22777,0.68,127267.0,-4472.0,0.0,Elevate,0.491
22778,0.662,165879.0,-6593.0,1.0,Banco,0.28
22779,0.66,134894.0,-7497.0,1.0,Trilogia Contravenção,0.535
22780,0.85,130053.0,-6846.0,1.0,Nicole Bahls,0.712
22781,0.89,122023.0,-6367.0,1.0,Plaqtudum,0.0683
22782,0.687,141018.0,-7927.0,0.0,Rockstar,0.199
22783,0.777,134918.0,-5746.0,0.0,Sommelier,0.681
22784,0.715,131.95,-7537.0,0.0,Sucesso Na Vida,0.507
22785,0.905,132086.0,-3247.0,0.0,Cabelinho Disfarçado,0.393
22786,0.828,130034.0,-12.16,0.0,Tipo Gta,0.459
22787,0.9,135025.0,-5452.0,1.0,30 Bandido!,0.79
22788,0.534,116654.0,-6.19,0.0,Balão,0.209
22789,0.945,130031.0,-11641.0,1.0,Novo Drip,0.0791
22790,0.844,133958.0,-7424.0,0.0,Petalaz,0.497
22791,0.97,125017.0,-16098.0,0.0,Pipe,0.451
22792,0.875,140.02,-8.9,0.0,Tipo uma Glock,0.456
22793,0.824,132948.0,-4.81,0.0,Baby Hair,0.752
22794,0.835,115055.0,-5612.0,1.0,Brisadão Na Dela,0.257
22795,0.877,135017.0,-8239.0,0.0,Fácil,0.292
22796,0.736,135924.0,-4216.0,0.0,Jovem Tralha,0.416
22797,0.881,130019.0,-9781.0,1.0,Malvadão 2,0.911
22798,0.901,130.02,-11169.0,0.0,Doka Language,0.766
22799,0.778,121047.0,-7148.0,0.0,Sessão do Descarrego,0.142
22800,0.813,139996.0,-7709.0,1.0,Um Pedido,0.215
22801,0.901,149.98,-4197.0,1.0,Dababy,0.825
22802,0.731,75987.0,-5804.0,0.0,Flutuo,0.302
22803,0.896,133.93,-5334.0,0.0,Irmão Dqbrada!,0.764
22804,0.72,127122.0,-5708.0,0.0,Tango,0.25
22805,0.767,83037.0,-6541.0,0.0,Multiplica,0.196
22806,0.913,125035.0,-14341.0,1.0,Flash,0.123
22807,0.754,129983.0,-5354.0,0.0,Mantém,0.53
22808,0.906,120978.0,-11407.0,0.0,Bad Bad Bad,0.817
22809,0.749,129953.0,-6669.0,1.0,Jordan,0.27
22810,0.913,129953.0,-7042.0,1.0,Marginais Trap #1,0.32
22811,0.76,140046.0,-9692.0,1.0,Hortelã,0.685
22812,0.48,112988.0,-9954.0,0.0,Acende o Isqueiro,0.806
22813,0.784,147046.0,-8378.0,1.0,Bailão,0.768
22814,0.843,123959.0,-9864.0,0.0,Porsche,0.565
22815,0.764,77044.0,-9181.0,0.0,Surtada,0.756
22816,0.879,136.84,-3929.0,1.0,Com a Mala,0.848
22817,0.783,100036.0,-8963.0,1.0,Kallidade,0.299
22818,0.417,72573.0,-3.31,1.0,Kenny G,0.152
22819,0.814,126027.0,-7.87,1.0,Não Me Sinto Mal Mais,0.326
22820,0.879,100018.0,-11914.0,0.0,Avião,0.696
22821,0.897,130077.0,-9653.0,1.0,Love And Choppa,0.798
22822,0.751,110.02,-7017.0,0.0,Mitsubishi,0.705
22823,0.44,86488.0,-9268.0,1.0,Na Onda,0.21
22824,0.817,130043.0,-9359.0,1.0,Primeiro Milhão,0.435
22825,0.583,130002.0,-8794.0,0.0,O Iluminado,0.322
22826,0.862,149972.0,-5931.0,0.0,Bassotto,0.546
22827,0.827,137956.0,-6403.0,0.0,Scatola Nera,0.718
22828,0.78,160087.0,-5094.0,1.0,Stamm Fort,0.643
22829,0.55,159929.0,-7668.0,0.0,La Bella Musica,0.311
22830,0.843,140.05,-8722.0,1.0,Guarda Come Flexo 2,0.459
22831,0.667,74776.0,-5513.0,0.0,Limousine,0.724
22832,0.701,112041.0,-3937.0,0.0,Mea Muri Tu (feat. MV Killa & Yung Snapp),0.592
22833,0.919,123947.0,-7201.0,1.0,Scatola Nera,0.538
22834,0.893,100015.0,-11209.0,0.0,FSK TRAPSHIT,0.443
22835,0.755,149919.0,-9.08,0.0,Aletheia,0.6
22836,0.799,75989.0,-8068.0,1.0,FSK TRAPSHIT REVENGE,0.624
22837,0.85,99.99,-8739.0,0.0,FIORI,0.161
22838,0.758,100003.0,-4704.0,0.0,MAI (feat. Lele Blade & Fred De Palma),0.197
22839,0.621,90059.0,-7773.0,0.0,23 6451,0.644
22840,0.682,122.99,-5.15,0.0,23 6451,0.676
22841,0.855,100006.0,-4581.0,0.0,Porto Cervo,0.758
22842,0.719,171937.0,-8857.0,0.0,Arturo,0.346
22843,0.701,158891.0,-5271.0,1.0,QVC8 – Singles,0.471
22844,0.835,129932.0,-8139.0,1.0,Tuta Black,0.346
22845,0.793,132097.0,-5252.0,1.0,Dio perdona io no,0.447
22846,0.95,103012.0,-6651.0,1.0,Non Lo So,0.632
22847,0.623,155015.0,-6688.0,0.0,KETY,0.566
22848,0.81,136003.0,-8071.0,1.0,Arte,0.805
22849,0.718,91158.0,-5418.0,1.0,MI AMI O NO (feat. Capo Plaza),0.41
22850,0.768,155.07,-7146.0,0.0,Mwaka Moon (Remix),0.24
22851,0.66,133922.0,-4837.0,1.0,23 6451,0.547
22852,0.7,140.0,-8505.0,1.0,Tutto apposto (feat. Capo Plaza),0.55
22853,0.643,129054.0,-6297.0,0.0,Cometa (feat. Dosseh),0.521
22854,0.914,100995.0,-8323.0,0.0,Glock,0.166
22855,0.681,160027.0,-7856.0,0.0,Ho Fatto Strada,0.496
22856,0.762,91984.0,-6626.0,0.0,NIENTE,0.53
22857,0.651,133971.0,-4363.0,0.0,SCACCIACANI (prod. Crookers & Nic Sarno),0.455
22858,0.84,98076.0,-6.91,1.0,Pookie (feat. Capo Plaza) [Remix],0.511
22859,0.42,78.44,-6206.0,0.0,Holly & Benji (feat. Capo Plaza & Shiva),0.498
22860,0.86,105027.0,-6596.0,0.0,Non sto più in zona,0.502
22861,0.906,96005.0,-7482.0,1.0,Arte,0.365
22862,0.692,129883.0,-5984.0,1.0,blun7 a swishland,0.566
22863,0.803,95013.0,-10783.0,1.0,GANG,0.583
22864,0.823,160133.0,-6664.0,1.0,FSK TRAPSHIT REVENGE,0.706
22865,0.825,145045.0,-8475.0,0.0,Bossoli,0.8
22866,0.735,106006.0,-5811.0,0.0,C'est La Vie,0.245
22867,0.795,97512.0,-8771.0,0.0,Re Mida (Aurum),0.39
22868,0.656,140956.0,-5888.0,1.0,Persona,0.509
22869,0.836,120045.0,-4065.0,1.0,Killmart,0.0374
22870,0.476,84149.0,-3941.0,1.0,Filth,0.43
22871,0.655,180082.0,-5472.0,0.0,23 6451,0.69
22872,0.403,89999.0,-5956.0,0.0,Homecoming,0.0696
22873,0.748,157918.0,-4832.0,0.0,Soldi in Nero (feat. Sfera Ebbasta),0.346
22874,0.569,157231.0,-4911.0,0.0,Rituals,0.0711
22875,0.832,110006.0,-4039.0,0.0,For the Aspiring Occultist,0.178
22876,0.923,139804.0,-5828.0,1.0,Oogabooga,0.839
22877,0.449,109846.0,-4784.0,0.0,Rituals,0.0589
22878,0.713,150004.0,-6377.0,0.0,Blackmage,0.0369
22879,0.816,144981.0,-7804.0,1.0,Plagues,0.265
22880,0.888,125033.0,-4028.0,1.0,Tartarus,0.477
22881,0.37,79382.0,-5489.0,1.0,Blackmage,0.0755
22882,0.649,109973.0,-5332.0,0.0,Hexada,0.0294
22883,0.814,159.94,-6512.0,1.0,Plagues,0.82
22884,0.494,155.01,-10566.0,1.0,Blackmage,0.0722
22885,0.425,130837.0,-10.01,1.0,Rituals,0.0679
22886,0.721,142018.0,-4.07,0.0,Dahlia I,0.0385
22887,0.86,114946.0,-4698.0,1.0,For the Aspiring Occultist,0.142
22888,0.579,107609.0,-4573.0,1.0,Hexada,0.312
22889,0.777,139961.0,-5146.0,1.0,Kali Yuga,0.452
22890,0.68,159941.0,-5133.0,1.0,Dahlia I,0.228
22891,0.827,149867.0,-4374.0,1.0,Sea Sick,0.545
22892,0.577,144702.0,-5.96,1.0,2000 Rounds,0.0658
22893,0.825,149.97,-5389.0,1.0,1000 Rounds,0.161
22894,0.735,129988.0,-2151.0,0.0,Bury Me,0.116
22895,0.89,130012.0,-4303.0,1.0,Radical $uicide,0.436
22896,0.698,129763.0,-734.0,0.0,Dahlia I,0.266
22897,0.909,144946.0,-6856.0,1.0,Blackmage,0.392
22898,0.81,122016.0,-6705.0,1.0,My Liver Will Handle What My Heart Can't,0.155
22899,0.806,105975.0,-6643.0,1.0,My Liver Will Handle What My Heart Can't,0.182
22900,0.755,140055.0,-4572.0,1.0,DIRTIERNASTIER$UICIDE,0.465
22901,0.678,75009.0,-3206.0,0.0,KILL YOURSELF Part XI: The Kingdom Come Saga,0.284
22902,0.814,120098.0,-5438.0,0.0,For the Aspiring Occultist,0.191
22903,0.817,119989.0,-2153.0,1.0,Radical $uicide,0.34
22904,0.77,134974.0,-7025.0,0.0,When the Lean Runs Out,0.0947
22905,0.8,114972.0,-6.54,1.0,Eternal Grey,0.179
22906,0.881,119994.0,-955.0,1.0,Radical $uicide,0.272
22907,0.818,96189.0,-7588.0,0.0,My Liver Will Handle What My Heart Can't,0.285
22908,0.526,112027.0,-7244.0,0.0,$outh $ide $uicide,0.187
22909,0.726,105975.0,-6844.0,1.0,Dark Side Of The Clouds,0.318
22910,0.262,199651.0,-2712.0,0.0,Simplicity,0.253
22911,0.753,105977.0,-7092.0,0.0,My Liver Will Handle What My Heart Can't,0.19
22912,0.854,110001.0,-1181.0,1.0,Radical $uicide,0.255
22913,0.571,150017.0,-4.99,1.0,Overload,0.177
22914,0.812,109992.0,-6815.0,0.0,Simplicity,0.248
22915,0.471,110337.0,-9965.0,0.0,Simplicity,0.0392
22916,0.665,115282.0,-14845.0,1.0,Simplicity,0.117
22917,0.473,71647.0,-5981.0,1.0,Silent EP,0.24
22918,0.644,108944.0,-7877.0,1.0,Silent EP,0.175
22919,0.668,162.12,-7321.0,0.0,Centipede,0.102
22920,0.608,117031.0,-8474.0,1.0,Consanguinity,0.0637
22921,0.783,141037.0,-7435.0,1.0,Mutiny,0.173
22922,0.796,120.01,-2244.0,1.0,This World Is Sick,0.0292
22923,0.528,119047.0,-6123.0,1.0,Сладкая жизнь,0.0356
22924,0.299,136462.0,-6951.0,0.0,Сладкая жизнь,0.0392
22925,0.386,95075.0,-5551.0,1.0,608,0.193
22926,0.468,95593.0,-8267.0,1.0,Claustrophobia,0.0387
22927,0.563,180218.0,-5953.0,1.0,608,0.0396
22928,0.607,121829.0,-4497.0,1.0,High Tide In The Snake's Nest,0.18
22929,0.65,104999.0,-2686.0,1.0,608,0.256
22930,0.765,109904.0,-7338.0,0.0,Kybalion,0.218
22931,0.777,129985.0,-3915.0,1.0,KILL YOURSELF Part XI: The Kingdom Come Saga,0.462
22932,0.504,173993.0,-8885.0,1.0,Paralax,0.878
22933,0.512,207992.0,-7816.0,1.0,Rearranged,0.132
22934,0.628,115503.0,-8161.0,1.0,Vengeance,0.0387
22935,0.657,150029.0,-12051.0,1.0,HermitOFEastGrandRiver,0.153
22936,0.936,129999.0,-9694.0,1.0,John Dee,0.168
22937,0.722,99987.0,-12871.0,1.0,HermitOFEastGrandRiver,0.128
22938,0.745,114997.0,-9263.0,0.0,HermitOFEastGrandRiver,0.522
22939,0.455,119999.0,-12692.0,0.0,OhNo!,0.279
22940,0.748,117962.0,-9907.0,1.0,HermitOFEastGrandRiver,0.193
22941,0.83,120006.0,-12908.0,0.0,Coffin Wave,0.561
22942,0.964,130028.0,-7003.0,1.0,Bone Saw,0.474
22943,0.69,125013.0,-5431.0,1.0,Blvc Svnd X Gizmo,0.0797
22944,0.799,139967.0,-4586.0,1.0,BLUE JUICE,0.864
22945,0.777,139973.0,-3902.0,1.0,Plagues,0.293
22946,0.829,112.97,-7818.0,0.0,Hades,0.332
22947,0.838,114771.0,-8076.0,1.0,Hold Uh,0.224
22948,0.812,128066.0,-5583.0,0.0,Io sono qui,0.348
22949,0.936,121979.0,-11439.0,1.0,Loch Ness,0.363
22950,0.783,118.03,551.0,0.0,Nails,0.152
22951,0.705,130037.0,-10467.0,0.0,No Teeth,0.398
22952,0.755,99979.0,-15032.0,1.0,Frayed,0.0372
22953,0.787,141.52,-7194.0,1.0,Hexada,0.21
22954,0.814,120004.0,-9635.0,1.0,UNRENDERED,0.288
22955,0.849,106075.0,-6188.0,1.0,Now The Moon's Rising,0.196
22956,0.893,99971.0,-10406.0,1.0,Plagues,0.302
22957,0.765,128014.0,-5.58,1.0,Backpack,0.27
22958,0.864,94969.0,-10219.0,1.0,BRAINFOOD,0.0478
22959,0.617,79998.0,-4113.0,1.0,Hexada,0.43
22960,0.767,139.99,-9683.0,0.0,Sacrifice,0.187
22961,0.736,124514.0,-3726.0,1.0,Troll Under the Bridge,0.18
22962,0.774,109.98,-2445.0,1.0,Blvc Svnd X Gizmo,0.189
22963,0.718,130826.0,-4162.0,1.0,EAT SHIT N DIE,0.038
22964,0.694,138049.0,-5525.0,1.0,My Liver Will Handle What My Heart Can't,0.283
22965,0.635,74814.0,-12775.0,1.0,Boarding Passes,0.926
22966,0.831,156985.0,-7364.0,1.0,Hexada,0.389
22967,0.476,93474.0,-4.71,1.0,Static Depression,0.175
22968,0.85,109025.0,-4783.0,1.0,Symbiote,0.0391
22969,0.447,130029.0,-12312.0,0.0,Laid to Waste,0.28
22970,0.854,156011.0,-5796.0,1.0,McDonalds Rich,0.814
22972,0.798,90.03,-6689.0,1.0,Thorn Depression Series,0.191
22973,0.694,89981.0,-3555.0,0.0,Thorn Depression Series,0.29
22974,0.637,90001.0,-17277.0,1.0,Red Teenage Melody,0.414
22975,0.784,149.98,-2.51,0.0,Badshit (Bootleg),0.208
22976,0.634,139985.0,-7139.0,1.0,There Is No Threat,0.214
22977,0.731,120007.0,-7723.0,1.0,BLUE,0.192
22978,0.748,173.0,-8348.0,0.0,The Making of a Monster,0.487
22979,0.734,140157.0,-10433.0,1.0,Blackball,0.499
22980,0.781,106011.0,-7649.0,1.0,YUNGDEATHLILLIFE,0.0383
22981,0.599,199932.0,-15011.0,1.0,Frayed,0.051
22982,0.781,136053.0,-7092.0,1.0,Collection One,0.45
22983,0.855,105054.0,-7482.0,1.0,Grey Sheep II,0.352
22984,0.705,94087.0,-8.7,0.0,Enter the Circle,0.345
22985,0.785,135058.0,-6686.0,1.0,Twos,0.229
22986,0.947,120019.0,-8516.0,0.0,Augmented,0.45
22987,0.754,109012.0,-8269.0,1.0,CARCASS,0.167
22988,0.572,187986.0,-12.09,1.0,NetworkUnknown,0.0475
22989,0.698,175184.0,-7763.0,0.0,Midnight Marauder,0.676
22990,0.764,151977.0,-9457.0,1.0,Bughuul,0.246
22991,0.597,91926.0,-5506.0,0.0,Insomnia (feat. TheRealVspence),0.368
22992,0.68,122.03,-6562.0,0.0,King Kais Planet,0.107
22993,0.759,89985.0,-7536.0,0.0,The Road,0.231
22994,0.747,149872.0,-10409.0,1.0,Go Out,0.434
22995,0.748,85937.0,-5689.0,0.0,Lost Count,0.343
22996,0.459,120055.0,-8219.0,0.0,Motorola,0.316
22997,0.749,156073.0,-8.25,1.0,The Map,0.225
22998,0.818,120084.0,-5424.0,1.0,War in the East,0.317
22999,0.716,164015.0,-11413.0,0.0,1411,0.155
23000,0.77,164037.0,-3849.0,0.0,Stick Out,0.615
23001,0.667,128.05,-12624.0,0.0,I Just Wanna Know,0.1
23002,0.585,120838.0,-9387.0,0.0,I Want To Die In New Orleans,0.281
23003,0.622,140024.0,-7884.0,1.0,Numb,0.447
23004,0.914,140026.0,-6712.0,0.0,WAR,0.0944
23005,0.621,80002.0,-6095.0,1.0,Bitchigotabulletwityonameonit,0.219
23006,0.748,130047.0,-8739.0,1.0,PermanentFrown - EP,0.0499
23007,0.611,109959.0,-9413.0,0.0,Catacombs,0.12
23008,0.774,85016.0,-8953.0,1.0,The Making of a Monster,0.0893
23009,0.88,110038.0,-13803.0,0.0,Dyin Slowly,0.7
23010,0.845,164989.0,-10.0,1.0,Scattered Ideas 2,0.683
23011,0.857,123091.0,-6146.0,1.0,GOODNIGHT LOVELL,0.0749
23012,0.689,140023.0,-11468.0,1.0,TheManInTheRadiator,0.152
23013,0.756,140132.0,-9965.0,1.0,Laps,0.114
23014,0.445,109988.0,-8927.0,0.0,Nowhere to Run,0.243
23015,0.895,119974.0,-6725.0,0.0,Slitwrist,0.0357
23016,0.84,124009.0,-11807.0,0.0,GOODNIGHT LOVELL,0.381
23017,0.57,132.96,-12438.0,0.0,SparrowsCreek,0.226
23018,0.457,80681.0,-12348.0,1.0,The Cartier,0.099
23019,0.762,163024.0,-3576.0,1.0,Blood Diamonds 2,0.813
23020,0.796,125972.0,-6802.0,0.0,Thorn 6,0.348
23021,0.815,138006.0,-8525.0,1.0,I'll Be Your Ghost Now,0.138
23022,0.401,178217.0,-13995.0,0.0,My Own Worst Enemy,0.139
23023,0.775,115998.0,-9429.0,0.0,Till We Feel Something,0.714
23024,0.596,175558.0,-7.95,1.0,Thorn 8,0.519
23025,0.672,92.97,-12098.0,1.0,Black World,0.317
23026,0.935,139987.0,-6697.0,1.0,KILL YOURSELF Part XII: The Dark Glacier Saga,0.0769
23027,0.805,95009.0,-6781.0,0.0,The Making of a Monster,0.526
23028,0.716,106014.0,-3608.0,1.0,High Up,0.752
23029,0.734,150088.0,-6737.0,0.0,I Told You I Wouldn't Go Through This Shit Again,0.287
23030,0.796,127025.0,-11137.0,1.0,Irrelevant,0.319
23031,0.776,136994.0,-7175.0,1.0,Mr. Miyagi,0.219
23032,0.822,133033.0,-8.91,0.0,Daddy Saber,0.104
23033,0.712,163028.0,-4984.0,0.0,Dragonborn,0.657
23034,0.863,119994.0,-12307.0,0.0,Till We Feel Something,0.445
23035,0.693,139977.0,-6176.0,0.0,I'm Good,0.561
23036,0.738,118922.0,-7222.0,1.0,Dark Side Of The Clouds,0.255
23037,0.608,127263.0,-11028.0,1.0,UNRENDERED,0.398
23038,0.697,146056.0,-5008.0,1.0,I Want To Die In New Orleans,0.263
23039,0.799,110024.0,-10384.0,0.0,YUNGDEATHLILLIFE,0.0919
23040,0.722,76985.0,-5683.0,0.0,Scattered Ideas 2,0.236
23041,0.638,179953.0,-8901.0,1.0,SparrowsCreek,0.131
23042,0.379,99.93,-11445.0,1.0,SparrowsCreek,0.0586
23043,0.927,135.96,-9718.0,1.0,An Empty Mind,0.29
23044,0.463,184438.0,-5755.0,0.0,Mestizo,0.438
23045,0.836,93283.0,-10925.0,1.0,La Hoguera,0.927
23046,0.81,87048.0,-6.21,1.0,Figura Pública,0.741
23047,0.551,172401.0,-4598.0,0.0,Expreso Aerophon,0.897
23048,0.698,167948.0,-5546.0,0.0,Sin Corte,0.462
23049,0.719,132006.0,-10443.0,0.0,Diamante de Mi Barrio Doble,0.508
23050,0.8,80014.0,-7836.0,1.0,Cementerio De Raperos,0.472
23051,0.802,89022.0,-10604.0,1.0,La Hoguera,0.853
23052,0.835,89819.0,-6192.0,1.0,Real,0.723
23053,0.57,150.13,-8416.0,0.0,Mas Locos Que Simpaticos,0.856
23054,0.748,83028.0,-11092.0,0.0,Pow Wow Wow,0.734
23055,0.794,168057.0,-6956.0,0.0,"Las Viejas Más Buenas, Vol. 2",0.788
23056,0.761,174047.0,-6392.0,1.0,8 Diamantes,0.783
23057,0.644,91753.0,-4587.0,1.0,Muerte,0.408
23058,0.686,83.98,-6351.0,0.0,Rolando Hits,0.84
23059,0.641,89024.0,-5902.0,0.0,Nuestra Cosa (Deluxe Edition),0.757
23060,0.684,89929.0,-11249.0,0.0,Buscando Millones,0.666
23061,0.688,75441.0,-5146.0,1.0,"Exitos, Vol. 2",0.586
23062,0.676,94031.0,-5.39,1.0,Free Agents,0.538
23063,0.767,94341.0,-8165.0,1.0,La Familia (Capitulo 1),0.858
23064,0.749,88.94,-7.61,0.0,Las Tetas de Mi Madre (Banda Sonora),0.876
23065,0.734,166846.0,-6279.0,1.0,Golpe Avisa,0.845
23066,0.72,85.53,-4719.0,1.0,Mix Tape,0.867
23067,0.815,93004.0,-8046.0,1.0,La Familia (Capitulo 1),0.682
23068,0.781,131974.0,-6479.0,0.0,Hola,0.563
23069,0.857,81241.0,-11829.0,0.0,Iii (Temples Of Boom),0.303
23070,0.794,87871.0,-2427.0,1.0,"Exitos, Vol. 2",0.966
23071,0.643,79.98,-14584.0,1.0,Mi Barrio,0.759
23072,0.854,139957.0,-11475.0,0.0,Pase de Abordar (Deluxe),0.178
23073,0.715,173063.0,-5266.0,1.0,El Rompe Huesos,0.804
23074,0.542,87276.0,-8944.0,0.0,Psicofonia,0.593
23075,0.711,87023.0,-3371.0,1.0,KLOEF TJR,0.649
23076,0.7,80.0,-7177.0,1.0,"La 4 Verde & Rolando Hits: Éxitos, Vol.1, 2 y 3",0.484
23077,0.802,170.05,-6722.0,0.0,"La 4 Verde & Rolando Hits: Éxitos, Vol.1, 2 y 3",0.879
23078,0.705,80.99,-5555.0,0.0,KLOEF TJR,0.802
23079,0.813,82017.0,-8263.0,0.0,Carnales,0.832
23080,0.745,164023.0,-7.94,0.0,KLOEF TJR,0.696
23081,0.636,154057.0,-5448.0,0.0,"Exitos, Vol. 2",0.879
23082,0.689,79463.0,-9603.0,0.0,Mucho Barato,0.44
23083,0.588,160078.0,-6123.0,0.0,Grandes Exitos,0.851
23084,0.583,155478.0,-9945.0,1.0,Mucho Barato,0.443
23085,0.695,83744.0,-6538.0,0.0,"Artilleria Pesada, Presenta:",0.513
23086,0.649,88503.0,-4812.0,1.0,"Artilleria Pesada, Presenta:",0.506
23087,0.643,174179.0,-4.05,1.0,Homegrizzlies,0.646
23088,0.454,179396.0,-8508.0,1.0,"Artilleria Pesada, Presenta:",0.516
23089,0.844,80027.0,-8583.0,0.0,High Con Class XIII,0.861
23090,0.44,80088.0,-6276.0,0.0,"Artilleria Pesada, Presenta:",0.438
23091,0.846,143934.0,-7037.0,0.0,Se Les Cae el Canton,0.961
23092,0.697,173009.0,-5265.0,0.0,Sincopa,0.828
23093,0.768,93992.0,-4529.0,1.0,Vol. 4,0.552
23094,0.705,109349.0,-5845.0,1.0,The Essential Cypress Hill,0.734
